timestamp,hora,minuto,dia_semana,es_fin_semana,encendido
2024-01-07T07:37:00,7,37,6,1,0
2024-01-07T07:52:00,7,52,6,1,0
2024-01-07T08:07:00,8,7,6,1,0
2024-01-07T08:22:00,8,22,6,1,0
2024-01-07T08:37:00,8,37,6,1,0
2024-01-07T08:52:00,8,52,6,1,0
2024-01-07T09:07:00,9,7,6,1,0
2024-01-07T09:22:00,9,22,6,1,0
2024-01-07T09:37:00,9,37,6,1,0
2024-01-07T09:52:00,9,52,6,1,0
2024-01-07T10:07:00,10,7,6,1,0
2024-01-07T10:22:00,10,22,6,1,0
2024-01-07T10:37:00,10,37,6,1,0
2024-01-07T10:52:00,10,52,6,1,0
2024-01-07T11:07:00,11,7,6,1,0
2024-01-07T11:22:00,11,22,6,1,0
2024-01-07T11:37:00,11,37,6,1,0
2024-01-07T11:52:00,11,52,6,1,0
2024-01-07T12:07:00,12,7,6,1,0
2024-01-07T12:22:00,12,22,6,1,0
2024-01-07T12:37:00,12,37,6,1,0
2024-01-07T12:52:00,12,52,6,1,0
2024-01-07T13:07:00,13,7,6,1,0
2024-01-07T13:22:00,13,22,6,1,0
2024-01-07T13:37:00,13,37,6,1,0
2024-01-07T13:52:00,13,52,6,1,0
2024-01-07T14:07:00,14,7,6,1,0
2024-01-07T14:22:00,14,22,6,1,0
2024-01-07T14:37:00,14,37,6,1,0
2024-01-07T14:52:00,14,52,6,1,0
2024-01-07T15:07:00,15,7,6,1,0
2024-01-07T15:22:00,15,22,6,1,0
2024-01-07T15:37:00,15,37,6,1,0
2024-01-07T15:52:00,15,52,6,1,0
2024-01-07T16:07:00,16,7,6,1,0
2024-01-07T16:22:00,16,22,6,1,0
2024-01-07T16:37:00,16,37,6,1,0
2024-01-07T16:52:00,16,52,6,1,0
2024-01-07T17:07:00,17,7,6,1,0
2024-01-07T17:22:00,17,22,6,1,0
2024-01-07T17:37:00,17,37,6,1,0
2024-01-07T17:52:00,17,52,6,1,0
2024-01-07T18:07:00,18,7,6,1,0
2024-01-07T18:22:00,18,22,6,1,0
2024-01-07T18:37:00,18,37,6,1,0
2024-01-07T18:52:00,18,52,6,1,0
2024-01-07T19:07:00,19,7,6,1,0
2024-01-07T19:22:00,19,22,6,1,0
2024-01-07T19:37:00,19,37,6,1,0
2024-01-07T19:52:00,19,52,6,1,0
2024-01-07T20:07:00,20,7,6,1,0
2024-01-07T20:22:00,20,22,6,1,0
2024-01-07T20:37:00,20,37,6,1,0
2024-01-07T20:52:00,20,52,6,1,0
2024-01-07T21:07:00,21,7,6,1,0
2024-01-07T21:22:00,21,22,6,1,0
2024-01-07T21:37:00,21,37,6,1,0
2024-01-07T21:52:00,21,52,6,1,0
2024-01-07T22:07:00,22,7,6,1,0
2024-01-07T22:22:00,22,22,6,1,0
2024-01-07T22:37:00,22,37,6,1,0
2024-01-07T22:52:00,22,52,6,1,0
2024-01-07T23:07:00,23,7,6,1,0
2024-01-07T23:22:00,23,22,6,1,0
2024-01-07T23:37:00,23,37,6,1,0
2024-01-07T23:52:00,23,52,6,1,0
2024-01-08T00:07:00,0,7,0,0,0
2024-01-08T00:22:00,0,22,0,0,0
2024-01-08T00:37:00,0,37,0,0,0
2024-01-08T00:52:00,0,52,0,0,0
2024-01-08T01:07:00,1,7,0,0,0
2024-01-08T01:22:00,1,22,0,0,0
2024-01-08T01:37:00,1,37,0,0,0
2024-01-08T01:52:00,1,52,0,0,0
2024-01-08T02:07:00,2,7,0,0,0
2024-01-08T02:22:00,2,22,0,0,0
2024-01-08T02:37:00,2,37,0,0,0
2024-01-08T02:52:00,2,52,0,0,0
2024-01-08T03:07:00,3,7,0,0,0
2024-01-08T03:22:00,3,22,0,0,0
2024-01-08T03:37:00,3,37,0,0,0
2024-01-08T03:52:00,3,52,0,0,0
2024-01-08T04:07:00,4,7,0,0,0
2024-01-08T04:22:00,4,22,0,0,0
2024-01-08T04:37:00,4,37,0,0,0
2024-01-08T04:52:00,4,52,0,0,0
2024-01-08T05:07:00,5,7,0,0,0
2024-01-08T05:22:00,5,22,0,0,0
2024-01-08T05:37:00,5,37,0,0,0
2024-01-08T05:52:00,5,52,0,0,0
2024-01-08T06:07:00,6,7,0,0,0
2024-01-08T06:22:00,6,22,0,0,0
2024-01-08T06:37:00,6,37,0,0,0
2024-01-08T06:52:00,6,52,0,0,0
2024-01-08T07:07:00,7,7,0,0,0
2024-01-08T07:22:00,7,22,0,0,0
2024-01-08T07:37:00,7,37,0,0,0
2024-01-08T07:52:00,7,52,0,0,0
2024-01-08T08:07:00,8,7,0,0,1
2024-01-08T08:22:00,8,22,0,0,1
2024-01-08T08:37:00,8,37,0,0,0
2024-01-08T08:52:00,8,52,0,0,0
2024-01-08T09:07:00,9,7,0,0,0
2024-01-08T09:22:00,9,22,0,0,0
2024-01-08T09:37:00,9,37,0,0,0
2024-01-08T09:52:00,9,52,0,0,0
2024-01-08T10:07:00,10,7,0,0,0
2024-01-08T10:22:00,10,22,0,0,0
2024-01-08T10:37:00,10,37,0,0,0
2024-01-08T10:52:00,10,52,0,0,0
2024-01-08T11:07:00,11,7,0,0,0
2024-01-08T11:22:00,11,22,0,0,0
2024-01-08T11:37:00,11,37,0,0,0
2024-01-08T11:52:00,11,52,0,0,0
2024-01-08T12:07:00,12,7,0,0,0
2024-01-08T12:22:00,12,22,0,0,0
2024-01-08T12:37:00,12,37,0,0,0
2024-01-08T12:52:00,12,52,0,0,0
2024-01-08T13:07:00,13,7,0,0,0
2024-01-08T13:22:00,13,22,0,0,0
2024-01-08T13:37:00,13,37,0,0,0
2024-01-08T13:52:00,13,52,0,0,0
2024-01-08T14:07:00,14,7,0,0,0
2024-01-08T14:22:00,14,22,0,0,0
2024-01-08T14:37:00,14,37,0,0,0
2024-01-08T14:52:00,14,52,0,0,0
2024-01-08T15:07:00,15,7,0,0,0
2024-01-08T15:22:00,15,22,0,0,0
2024-01-08T15:37:00,15,37,0,0,0
2024-01-08T15:52:00,15,52,0,0,0
2024-01-08T16:07:00,16,7,0,0,0
2024-01-08T16:22:00,16,22,0,0,0
2024-01-08T16:37:00,16,37,0,0,0
2024-01-08T16:52:00,16,52,0,0,0
2024-01-08T17:07:00,17,7,0,0,1
2024-01-08T17:22:00,17,22,0,0,1
2024-01-08T17:37:00,17,37,0,0,0
2024-01-08T17:52:00,17,52,0,0,0
2024-01-08T18:07:00,18,7,0,0,0
2024-01-08T18:22:00,18,22,0,0,0
2024-01-08T18:37:00,18,37,0,0,0
2024-01-08T18:52:00,18,52,0,0,0
2024-01-08T19:07:00,19,7,0,0,0
2024-01-08T19:22:00,19,22,0,0,0
2024-01-08T19:37:00,19,37,0,0,0
2024-01-08T19:52:00,19,52,0,0,0
2024-01-08T20:07:00,20,7,0,0,0
2024-01-08T20:22:00,20,22,0,0,0
2024-01-08T20:37:00,20,37,0,0,0
2024-01-08T20:52:00,20,52,0,0,0
2024-01-08T21:07:00,21,7,0,0,0
2024-01-08T21:22:00,21,22,0,0,0
2024-01-08T21:37:00,21,37,0,0,0
2024-01-08T21:52:00,21,52,0,0,0
2024-01-08T22:07:00,22,7,0,0,0
2024-01-08T22:22:00,22,22,0,0,0
2024-01-08T22:37:00,22,37,0,0,0
2024-01-08T22:52:00,22,52,0,0,0
2024-01-08T23:07:00,23,7,0,0,0
2024-01-08T23:22:00,23,22,0,0,0
2024-01-08T23:37:00,23,37,0,0,0
2024-01-08T23:52:00,23,52,0,0,0
2024-01-09T00:07:00,0,7,1,0,0
2024-01-09T00:22:00,0,22,1,0,0
2024-01-09T00:37:00,0,37,1,0,0
2024-01-09T00:52:00,0,52,1,0,0
2024-01-09T01:07:00,1,7,1,0,0
2024-01-09T01:22:00,1,22,1,0,0
2024-01-09T01:37:00,1,37,1,0,0
2024-01-09T01:52:00,1,52,1,0,0
2024-01-09T02:07:00,2,7,1,0,0
2024-01-09T02:22:00,2,22,1,0,0
2024-01-09T02:37:00,2,37,1,0,0
2024-01-09T02:52:00,2,52,1,0,0
2024-01-09T03:07:00,3,7,1,0,0
2024-01-09T03:22:00,3,22,1,0,0
2024-01-09T03:37:00,3,37,1,0,0
2024-01-09T03:52:00,3,52,1,0,0
2024-01-09T04:07:00,4,7,1,0,0
2024-01-09T04:22:00,4,22,1,0,0
2024-01-09T04:37:00,4,37,1,0,0
2024-01-09T04:52:00,4,52,1,0,0
2024-01-09T05:07:00,5,7,1,0,0
2024-01-09T05:22:00,5,22,1,0,0
2024-01-09T05:37:00,5,37,1,0,0
2024-01-09T05:52:00,5,52,1,0,0
2024-01-09T06:07:00,6,7,1,0,0
2024-01-09T06:22:00,6,22,1,0,0
2024-01-09T06:37:00,6,37,1,0,0
2024-01-09T06:52:00,6,52,1,0,0
2024-01-09T07:07:00,7,7,1,0,0
2024-01-09T07:22:00,7,22,1,0,0
2024-01-09T07:37:00,7,37,1,0,0
2024-01-09T07:52:00,7,52,1,0,0
2024-01-09T08:07:00,8,7,1,0,0
2024-01-09T08:22:00,8,22,1,0,0
2024-01-09T08:37:00,8,37,1,0,0
2024-01-09T08:52:00,8,52,1,0,0
2024-01-09T09:07:00,9,7,1,0,0
2024-01-09T09:22:00,9,22,1,0,0
2024-01-09T09:37:00,9,37,1,0,0
2024-01-09T09:52:00,9,52,1,0,0
2024-01-09T10:07:00,10,7,1,0,0
2024-01-09T10:22:00,10,22,1,0,0
2024-01-09T10:37:00,10,37,1,0,0
2024-01-09T10:52:00,10,52,1,0,0
2024-01-09T11:07:00,11,7,1,0,0
2024-01-09T11:22:00,11,22,1,0,0
2024-01-09T11:37:00,11,37,1,0,0
2024-01-09T11:52:00,11,52,1,0,0
2024-01-09T12:07:00,12,7,1,0,0
2024-01-09T12:22:00,12,22,1,0,0
2024-01-09T12:37:00,12,37,1,0,0
2024-01-09T12:52:00,12,52,1,0,0
2024-01-09T13:07:00,13,7,1,0,0
2024-01-09T13:22:00,13,22,1,0,0
2024-01-09T13:37:00,13,37,1,0,0
2024-01-09T13:52:00,13,52,1,0,0
2024-01-09T14:07:00,14,7,1,0,0
2024-01-09T14:22:00,14,22,1,0,0
2024-01-09T14:37:00,14,37,1,0,0
2024-01-09T14:52:00,14,52,1,0,0
2024-01-09T15:07:00,15,7,1,0,0
2024-01-09T15:22:00,15,22,1,0,0
2024-01-09T15:37:00,15,37,1,0,0
2024-01-09T15:52:00,15,52,1,0,0
2024-01-09T16:07:00,16,7,1,0,0
2024-01-09T16:22:00,16,22,1,0,0
2024-01-09T16:37:00,16,37,1,0,0
2024-01-09T16:52:00,16,52,1,0,0
2024-01-09T17:07:00,17,7,1,0,0
2024-01-09T17:22:00,17,22,1,0,0
2024-01-09T17:37:00,17,37,1,0,0
2024-01-09T17:52:00,17,52,1,0,0
2024-01-09T18:07:00,18,7,1,0,0
2024-01-09T18:22:00,18,22,1,0,0
2024-01-09T18:37:00,18,37,1,0,0
2024-01-09T18:52:00,18,52,1,0,0
2024-01-09T19:07:00,19,7,1,0,0
2024-01-09T19:22:00,19,22,1,0,0
2024-01-09T19:37:00,19,37,1,0,0
2024-01-09T19:52:00,19,52,1,0,0
2024-01-09T20:07:00,20,7,1,0,0
2024-01-09T20:22:00,20,22,1,0,0
2024-01-09T20:37:00,20,37,1,0,0
2024-01-09T20:52:00,20,52,1,0,0
2024-01-09T21:07:00,21,7,1,0,0
2024-01-09T21:22:00,21,22,1,0,0
2024-01-09T21:37:00,21,37,1,0,0
2024-01-09T21:52:00,21,52,1,0,0
2024-01-09T22:07:00,22,7,1,0,0
2024-01-09T22:22:00,22,22,1,0,0
2024-01-09T22:37:00,22,37,1,0,0
2024-01-09T22:52:00,22,52,1,0,0
2024-01-09T23:07:00,23,7,1,0,0
2024-01-09T23:22:00,23,22,1,0,0
2024-01-09T23:37:00,23,37,1,0,0
2024-01-09T23:52:00,23,52,1,0,0
2024-01-10T00:07:00,0,7,2,0,0
2024-01-10T00:22:00,0,22,2,0,0
2024-01-10T00:37:00,0,37,2,0,0
2024-01-10T00:52:00,0,52,2,0,0
2024-01-10T01:07:00,1,7,2,0,0
2024-01-10T01:22:00,1,22,2,0,0
2024-01-10T01:37:00,1,37,2,0,0
2024-01-10T01:52:00,1,52,2,0,0
2024-01-10T02:07:00,2,7,2,0,0
2024-01-10T02:22:00,2,22,2,0,0
2024-01-10T02:37:00,2,37,2,0,0
2024-01-10T02:52:00,2,52,2,0,0
2024-01-10T03:07:00,3,7,2,0,0
2024-01-10T03:22:00,3,22,2,0,0
2024-01-10T03:37:00,3,37,2,0,0
2024-01-10T03:52:00,3,52,2,0,0
2024-01-10T04:07:00,4,7,2,0,0
2024-01-10T04:22:00,4,22,2,0,0
2024-01-10T04:37:00,4,37,2,0,0
2024-01-10T04:52:00,4,52,2,0,0
2024-01-10T05:07:00,5,7,2,0,0
2024-01-10T05:22:00,5,22,2,0,0
2024-01-10T05:37:00,5,37,2,0,0
2024-01-10T05:52:00,5,52,2,0,0
2024-01-10T06:07:00,6,7,2,0,1
2024-01-10T06:22:00,6,22,2,0,1
2024-01-10T06:37:00,6,37,2,0,0
2024-01-10T06:52:00,6,52,2,0,0
2024-01-10T07:07:00,7,7,2,0,0
2024-01-10T07:22:00,7,22,2,0,0
2024-01-10T07:37:00,7,37,2,0,0
2024-01-10T07:52:00,7,52,2,0,0
2024-01-10T08:07:00,8,7,2,0,0
2024-01-10T08:22:00,8,22,2,0,0
2024-01-10T08:37:00,8,37,2,0,0
2024-01-10T08:52:00,8,52,2,0,0
2024-01-10T09:07:00,9,7,2,0,0
2024-01-10T09:22:00,9,22,2,0,0
2024-01-10T09:37:00,9,37,2,0,0
2024-01-10T09:52:00,9,52,2,0,0
2024-01-10T10:07:00,10,7,2,0,0
2024-01-10T10:22:00,10,22,2,0,0
2024-01-10T10:37:00,10,37,2,0,0
2024-01-10T10:52:00,10,52,2,0,0
2024-01-10T11:07:00,11,7,2,0,0
2024-01-10T11:22:00,11,22,2,0,0
2024-01-10T11:37:00,11,37,2,0,0
2024-01-10T11:52:00,11,52,2,0,0
2024-01-10T12:07:00,12,7,2,0,0
2024-01-10T12:22:00,12,22,2,0,0
2024-01-10T12:37:00,12,37,2,0,0
2024-01-10T12:52:00,12,52,2,0,0
2024-01-10T13:07:00,13,7,2,0,0
2024-01-10T13:22:00,13,22,2,0,0
2024-01-10T13:37:00,13,37,2,0,0
2024-01-10T13:52:00,13,52,2,0,0
2024-01-10T14:07:00,14,7,2,0,0
2024-01-10T14:22:00,14,22,2,0,0
2024-01-10T14:37:00,14,37,2,0,0
2024-01-10T14:52:00,14,52,2,0,0
2024-01-10T15:07:00,15,7,2,0,0
2024-01-10T15:22:00,15,22,2,0,0
2024-01-10T15:37:00,15,37,2,0,0
2024-01-10T15:52:00,15,52,2,0,0
2024-01-10T16:07:00,16,7,2,0,0
2024-01-10T16:22:00,16,22,2,0,0
2024-01-10T16:37:00,16,37,2,0,0
2024-01-10T16:52:00,16,52,2,0,0
2024-01-10T17:07:00,17,7,2,0,0
2024-01-10T17:22:00,17,22,2,0,0
2024-01-10T17:37:00,17,37,2,0,0
2024-01-10T17:52:00,17,52,2,0,0
2024-01-10T18:07:00,18,7,2,0,0
2024-01-10T18:22:00,18,22,2,0,0
2024-01-10T18:37:00,18,37,2,0,0
2024-01-10T18:52:00,18,52,2,0,0
2024-01-10T19:07:00,19,7,2,0,0
2024-01-10T19:22:00,19,22,2,0,0
2024-01-10T19:37:00,19,37,2,0,0
2024-01-10T19:52:00,19,52,2,0,0
2024-01-10T20:07:00,20,7,2,0,0
2024-01-10T20:22:00,20,22,2,0,0
2024-01-10T20:37:00,20,37,2,0,0
2024-01-10T20:52:00,20,52,2,0,0
2024-01-10T21:07:00,21,7,2,0,0
2024-01-10T21:22:00,21,22,2,0,0
2024-01-10T21:37:00,21,37,2,0,0
2024-01-10T21:52:00,21,52,2,0,0
2024-01-10T22:07:00,22,7,2,0,0
2024-01-10T22:22:00,22,22,2,0,0
2024-01-10T22:37:00,22,37,2,0,0
2024-01-10T22:52:00,22,52,2,0,0
2024-01-10T23:07:00,23,7,2,0,0
2024-01-10T23:22:00,23,22,2,0,0
2024-01-10T23:37:00,23,37,2,0,0
2024-01-10T23:52:00,23,52,2,0,0
2024-01-11T00:07:00,0,7,3,0,0
2024-01-11T00:22:00,0,22,3,0,0
2024-01-11T00:37:00,0,37,3,0,0
2024-01-11T00:52:00,0,52,3,0,0
2024-01-11T01:07:00,1,7,3,0,0
2024-01-11T01:22:00,1,22,3,0,0
2024-01-11T01:37:00,1,37,3,0,0
2024-01-11T01:52:00,1,52,3,0,0
2024-01-11T02:07:00,2,7,3,0,0
2024-01-11T02:22:00,2,22,3,0,0
2024-01-11T02:37:00,2,37,3,0,0
2024-01-11T02:52:00,2,52,3,0,0
2024-01-11T03:07:00,3,7,3,0,0
2024-01-11T03:22:00,3,22,3,0,0
2024-01-11T03:37:00,3,37,3,0,0
2024-01-11T03:52:00,3,52,3,0,0
2024-01-11T04:07:00,4,7,3,0,0
2024-01-11T04:22:00,4,22,3,0,0
2024-01-11T04:37:00,4,37,3,0,0
2024-01-11T04:52:00,4,52,3,0,0
2024-01-11T05:07:00,5,7,3,0,0
2024-01-11T05:22:00,5,22,3,0,0
2024-01-11T05:37:00,5,37,3,0,0
2024-01-11T05:52:00,5,52,3,0,0
2024-01-11T06:07:00,6,7,3,0,0
2024-01-11T06:22:00,6,22,3,0,0
2024-01-11T06:37:00,6,37,3,0,0
2024-01-11T06:52:00,6,52,3,0,0
2024-01-11T07:07:00,7,7,3,0,0
2024-01-11T07:22:00,7,22,3,0,0
2024-01-11T07:37:00,7,37,3,0,0
2024-01-11T07:52:00,7,52,3,0,0
2024-01-11T08:07:00,8,7,3,0,0
2024-01-11T08:22:00,8,22,3,0,0
2024-01-11T08:37:00,8,37,3,0,1
2024-01-11T08:52:00,8,52,3,0,1
2024-01-11T09:07:00,9,7,3,0,0
2024-01-11T09:22:00,9,22,3,0,0
2024-01-11T09:37:00,9,37,3,0,0
2024-01-11T09:52:00,9,52,3,0,0
2024-01-11T10:07:00,10,7,3,0,0
2024-01-11T10:22:00,10,22,3,0,0
2024-01-11T10:37:00,10,37,3,0,0
2024-01-11T10:52:00,10,52,3,0,0
2024-01-11T11:07:00,11,7,3,0,0
2024-01-11T11:22:00,11,22,3,0,0
2024-01-11T11:37:00,11,37,3,0,0
2024-01-11T11:52:00,11,52,3,0,0
2024-01-11T12:07:00,12,7,3,0,0
2024-01-11T12:22:00,12,22,3,0,0
2024-01-11T12:37:00,12,37,3,0,0
2024-01-11T12:52:00,12,52,3,0,0
2024-01-11T13:07:00,13,7,3,0,0
2024-01-11T13:22:00,13,22,3,0,0
2024-01-11T13:37:00,13,37,3,0,0
2024-01-11T13:52:00,13,52,3,0,0
2024-01-11T14:07:00,14,7,3,0,0
2024-01-11T14:22:00,14,22,3,0,0
2024-01-11T14:37:00,14,37,3,0,0
2024-01-11T14:52:00,14,52,3,0,0
2024-01-11T15:07:00,15,7,3,0,0
2024-01-11T15:22:00,15,22,3,0,0
2024-01-11T15:37:00,15,37,3,0,0
2024-01-11T15:52:00,15,52,3,0,0
2024-01-11T16:07:00,16,7,3,0,0
2024-01-11T16:22:00,16,22,3,0,0
2024-01-11T16:37:00,16,37,3,0,0
2024-01-11T16:52:00,16,52,3,0,0
2024-01-11T17:07:00,17,7,3,0,0
2024-01-11T17:22:00,17,22,3,0,0
2024-01-11T17:37:00,17,37,3,0,0
2024-01-11T17:52:00,17,52,3,0,0
2024-01-11T18:07:00,18,7,3,0,1
2024-01-11T18:22:00,18,22,3,0,1
2024-01-11T18:37:00,18,37,3,0,0
2024-01-11T18:52:00,18,52,3,0,0
2024-01-11T19:07:00,19,7,3,0,0
2024-01-11T19:22:00,19,22,3,0,0
2024-01-11T19:37:00,19,37,3,0,0
2024-01-11T19:52:00,19,52,3,0,0
2024-01-11T20:07:00,20,7,3,0,0
2024-01-11T20:22:00,20,22,3,0,0
2024-01-11T20:37:00,20,37,3,0,0
2024-01-11T20:52:00,20,52,3,0,0
2024-01-11T21:07:00,21,7,3,0,0
2024-01-11T21:22:00,21,22,3,0,0
2024-01-11T21:37:00,21,37,3,0,0
2024-01-11T21:52:00,21,52,3,0,0
2024-01-11T22:07:00,22,7,3,0,0
2024-01-11T22:22:00,22,22,3,0,0
2024-01-11T22:37:00,22,37,3,0,0
2024-01-11T22:52:00,22,52,3,0,0
2024-01-11T23:07:00,23,7,3,0,0
2024-01-11T23:22:00,23,22,3,0,0
2024-01-11T23:37:00,23,37,3,0,0
2024-01-11T23:52:00,23,52,3,0,0
2024-01-12T00:07:00,0,7,4,0,0
2024-01-12T00:22:00,0,22,4,0,0
2024-01-12T00:37:00,0,37,4,0,0
2024-01-12T00:52:00,0,52,4,0,0
2024-01-12T01:07:00,1,7,4,0,0
2024-01-12T01:22:00,1,22,4,0,0
2024-01-12T01:37:00,1,37,4,0,0
2024-01-12T01:52:00,1,52,4,0,0
2024-01-12T02:07:00,2,7,4,0,0
2024-01-12T02:22:00,2,22,4,0,0
2024-01-12T02:37:00,2,37,4,0,0
2024-01-12T02:52:00,2,52,4,0,0
2024-01-12T03:07:00,3,7,4,0,0
2024-01-12T03:22:00,3,22,4,0,0
2024-01-12T03:37:00,3,37,4,0,0
2024-01-12T03:52:00,3,52,4,0,0
2024-01-12T04:07:00,4,7,4,0,0
2024-01-12T04:22:00,4,22,4,0,0
2024-01-12T04:37:00,4,37,4,0,0
2024-01-12T04:52:00,4,52,4,0,0
2024-01-12T05:07:00,5,7,4,0,0
2024-01-12T05:22:00,5,22,4,0,0
2024-01-12T05:37:00,5,37,4,0,0
2024-01-12T05:52:00,5,52,4,0,0
2024-01-12T06:07:00,6,7,4,0,0
2024-01-12T06:22:00,6,22,4,0,0
2024-01-12T06:37:00,6,37,4,0,1
2024-01-12T06:52:00,6,52,4,0,1
2024-01-12T07:07:00,7,7,4,0,1
2024-01-12T07:22:00,7,22,4,0,1
2024-01-12T07:37:00,7,37,4,0,0
2024-01-12T07:52:00,7,52,4,0,0
2024-01-12T08:07:00,8,7,4,0,0
2024-01-12T08:22:00,8,22,4,0,0
2024-01-12T08:37:00,8,37,4,0,0
2024-01-12T08:52:00,8,52,4,0,0
2024-01-12T09:07:00,9,7,4,0,0
2024-01-12T09:22:00,9,22,4,0,0
2024-01-12T09:37:00,9,37,4,0,0
2024-01-12T09:52:00,9,52,4,0,0
2024-01-12T10:07:00,10,7,4,0,0
2024-01-12T10:22:00,10,22,4,0,0
2024-01-12T10:37:00,10,37,4,0,0
2024-01-12T10:52:00,10,52,4,0,0
2024-01-12T11:07:00,11,7,4,0,0
2024-01-12T11:22:00,11,22,4,0,0
2024-01-12T11:37:00,11,37,4,0,0
2024-01-12T11:52:00,11,52,4,0,0
2024-01-12T12:07:00,12,7,4,0,0
2024-01-12T12:22:00,12,22,4,0,0
2024-01-12T12:37:00,12,37,4,0,0
2024-01-12T12:52:00,12,52,4,0,0
2024-01-12T13:07:00,13,7,4,0,0
2024-01-12T13:22:00,13,22,4,0,0
2024-01-12T13:37:00,13,37,4,0,0
2024-01-12T13:52:00,13,52,4,0,0
2024-01-12T14:07:00,14,7,4,0,0
2024-01-12T14:22:00,14,22,4,0,0
2024-01-12T14:37:00,14,37,4,0,0
2024-01-12T14:52:00,14,52,4,0,0
2024-01-12T15:07:00,15,7,4,0,0
2024-01-12T15:22:00,15,22,4,0,0
2024-01-12T15:37:00,15,37,4,0,0
2024-01-12T15:52:00,15,52,4,0,0
2024-01-12T16:07:00,16,7,4,0,0
2024-01-12T16:22:00,16,22,4,0,0
2024-01-12T16:37:00,16,37,4,0,0
2024-01-12T16:52:00,16,52,4,0,0
2024-01-12T17:07:00,17,7,4,0,0
2024-01-12T17:22:00,17,22,4,0,0
2024-01-12T17:37:00,17,37,4,0,0
2024-01-12T17:52:00,17,52,4,0,0
2024-01-12T18:07:00,18,7,4,0,0
2024-01-12T18:22:00,18,22,4,0,0
2024-01-12T18:37:00,18,37,4,0,0
2024-01-12T18:52:00,18,52,4,0,0
2024-01-12T19:07:00,19,7,4,0,0
2024-01-12T19:22:00,19,22,4,0,0
2024-01-12T19:37:00,19,37,4,0,0
2024-01-12T19:52:00,19,52,4,0,0
2024-01-12T20:07:00,20,7,4,0,0
2024-01-12T20:22:00,20,22,4,0,0
2024-01-12T20:37:00,20,37,4,0,0
2024-01-12T20:52:00,20,52,4,0,0
2024-01-12T21:07:00,21,7,4,0,0
2024-01-12T21:22:00,21,22,4,0,0
2024-01-12T21:37:00,21,37,4,0,0
2024-01-12T21:52:00,21,52,4,0,0
2024-01-12T22:07:00,22,7,4,0,0
2024-01-12T22:22:00,22,22,4,0,0
2024-01-12T22:37:00,22,37,4,0,0
2024-01-12T22:52:00,22,52,4,0,0
2024-01-12T23:07:00,23,7,4,0,0
2024-01-12T23:22:00,23,22,4,0,0
2024-01-12T23:37:00,23,37,4,0,0
2024-01-12T23:52:00,23,52,4,0,0
2024-01-13T00:07:00,0,7,5,1,0
2024-01-13T00:22:00,0,22,5,1,0
2024-01-13T00:37:00,0,37,5,1,0
2024-01-13T00:52:00,0,52,5,1,0
2024-01-13T01:07:00,1,7,5,1,0
2024-01-13T01:22:00,1,22,5,1,0
2024-01-13T01:37:00,1,37,5,1,0
2024-01-13T01:52:00,1,52,5,1,0
2024-01-13T02:07:00,2,7,5,1,0
2024-01-13T02:22:00,2,22,5,1,0
2024-01-13T02:37:00,2,37,5,1,0
2024-01-13T02:52:00,2,52,5,1,0
2024-01-13T03:07:00,3,7,5,1,0
2024-01-13T03:22:00,3,22,5,1,0
2024-01-13T03:37:00,3,37,5,1,0
2024-01-13T03:52:00,3,52,5,1,0
2024-01-13T04:07:00,4,7,5,1,0
2024-01-13T04:22:00,4,22,5,1,0
2024-01-13T04:37:00,4,37,5,1,0
2024-01-13T04:52:00,4,52,5,1,0
2024-01-13T05:07:00,5,7,5,1,0
2024-01-13T05:22:00,5,22,5,1,0
2024-01-13T05:37:00,5,37,5,1,0
2024-01-13T05:52:00,5,52,5,1,0
2024-01-13T06:07:00,6,7,5,1,0
2024-01-13T06:22:00,6,22,5,1,0
2024-01-13T06:37:00,6,37,5,1,0
2024-01-13T06:52:00,6,52,5,1,0
2024-01-13T07:07:00,7,7,5,1,0
2024-01-13T07:22:00,7,22,5,1,0
2024-01-13T07:37:00,7,37,5,1,0
2024-01-13T07:52:00,7,52,5,1,0
2024-01-13T08:07:00,8,7,5,1,1
2024-01-13T08:22:00,8,22,5,1,1
2024-01-13T08:37:00,8,37,5,1,0
2024-01-13T08:52:00,8,52,5,1,0
2024-01-13T09:07:00,9,7,5,1,0
2024-01-13T09:22:00,9,22,5,1,0
2024-01-13T09:37:00,9,37,5,1,0
2024-01-13T09:52:00,9,52,5,1,0
2024-01-13T10:07:00,10,7,5,1,0
2024-01-13T10:22:00,10,22,5,1,0
2024-01-13T10:37:00,10,37,5,1,0
2024-01-13T10:52:00,10,52,5,1,0
2024-01-13T11:07:00,11,7,5,1,0
2024-01-13T11:22:00,11,22,5,1,0
2024-01-13T11:37:00,11,37,5,1,0
2024-01-13T11:52:00,11,52,5,1,0
2024-01-13T12:07:00,12,7,5,1,0
2024-01-13T12:22:00,12,22,5,1,0
2024-01-13T12:37:00,12,37,5,1,0
2024-01-13T12:52:00,12,52,5,1,0
2024-01-13T13:07:00,13,7,5,1,0
2024-01-13T13:22:00,13,22,5,1,0
2024-01-13T13:37:00,13,37,5,1,0
2024-01-13T13:52:00,13,52,5,1,0
2024-01-13T14:07:00,14,7,5,1,0
2024-01-13T14:22:00,14,22,5,1,0
2024-01-13T14:37:00,14,37,5,1,0
2024-01-13T14:52:00,14,52,5,1,0
2024-01-13T15:07:00,15,7,5,1,0
